Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2012-12-21,55.05,56.5,52.1,53.85,53.9910606842,5817.0,45.0,314066.0,5117.0,87.97,4.4,-1.2
2012-12-20,53.0,59.6,53.0,56.05,55.9860214237,13163.0,68.0,736944.0,12113.0,92.02,6.6,3.05
2012-12-19,53.0,54.9,52.8,53.1,53.26,2050.0,61.0,109183.0,1861.0,90.78,2.1,0.1
2012-12-18,57.25,57.25,48.0,52.05,52.3164413665,15017.0,100.0,785636.0,13142.0,87.51,9.25,-5.2
2012-12-17,48.95,52.95,48.1,51.6,51.8417207792,1232.0,28.0,63869.0,1124.0,91.23,4.85,2.65
2012-12-14,46.9,51.85,46.15,51.3,49.8893912895,23443.0,96.0,1169557.0,22286.0,95.06,5.7,4.4
2012-12-13,52.55,52.55,43.5,46.25,46.4927175844,2815.0,39.0,130877.0,2364.0,83.98,9.05,-6.3
2012-12-12,50.55,50.55,45.0,47.3,47.163410302,1126.0,31.0,53106.0,1037.0,92.1,5.55,-3.25
2012-12-11,43.5,46.5,43.5,46.3,45.9424986932,1913.0,48.0,87888.0,1825.0,95.4,3.0,2.8
2012-12-10,50.0,50.0,42.0,45.55,45.5384615385,221.0,11.0,10064.0,216.0,97.74,8.0,-4.45
2012-12-07,44.95,45.4,44.0,45.1,45.1222627737,2740.0,20.0,123635.0,2590.0,94.53,1.4,0.15
2012-12-06,44.95,46.0,44.3,44.35,45.0685859441,1181.0,39.0,53226.0,1126.0,95.34,1.7,-0.6
2012-12-05,45.65,45.7,44.2,44.25,44.574912892,1148.0,42.0,51172.0,809.0,70.47,1.5,-1.4
2012-12-04,44.95,46.0,43.35,44.45,44.9558498896,906.0,30.0,40730.0,746.0,82.34,2.65,-0.5
2012-12-03,44.0,45.25,44.0,44.0,44.5478547855,606.0,18.0,26996.0,536.0,88.45,1.25,0.0
2012-11-30,43.5,46.9,43.0,43.8,44.1205910391,2098.0,40.0,92565.0,832.0,39.66,3.9,0.3
2012-11-29,45.5,46.9,43.1,44.7,44.711409396,1490.0,26.0,66620.0,1255.0,84.23,3.8,-0.8
2012-11-27,45.7,46.9,45.05,45.9,45.8974008208,731.0,20.0,33551.0,531.0,72.64,1.85,0.2
2012-11-26,41.0,46.0,41.0,45.5,43.8727139722,2734.0,56.0,119948.0,1354.0,49.52,5.0,4.5
2012-11-23,45.9,45.9,44.0,44.05,44.2089574822,6609.0,54.0,292177.0,5866.0,88.76,1.9,-1.85
2012-11-22,42.15,45.5,42.0,44.55,44.0672406724,2439.0,42.0,107480.0,1774.0,72.73,3.5,2.4
2012-11-21,44.9,44.95,44.0,44.95,44.7967741935,310.0,10.0,13887.0,310.0,100.0,0.95,0.05
2012-11-20,52.35,52.35,42.55,44.2,44.2218579235,915.0,17.0,40463.0,850.0,92.9,9.8,-8.15
2012-11-19,43.75,44.0,43.75,43.95,43.9609756098,410.0,10.0,18024.0,410.0,100.0,0.25,0.2
2012-11-16,42.05,44.0,42.05,43.75,43.7553921569,4080.0,12.0,178522.0,3920.0,96.08,1.95,1.7
2012-11-15,44.5,44.5,44.5,44.5,44.5,3000.0,1.0,133500.0,3000.0,100.0,0.0,0.0
2012-11-13,44.0,47.0,44.0,47.0,45.2,125.0,3.0,5650.0,125.0,100.0,3.0,3.0
2012-11-12,44.5,44.5,43.6,43.6,44.2199741713,11615.0,12.0,513615.0,11615.0,100.0,0.9,-0.9
2012-11-09,43.15,43.75,43.15,43.75,43.4556603774,1060.0,3.0,46063.0,1060.0,100.0,0.6,0.6
2012-11-08,42.05,44.0,42.05,44.0,43.98125,10720.0,9.0,471479.0,10710.0,99.91,1.95,1.95
2012-11-07,43.95,43.95,43.9,43.9,43.9133333333,150.0,3.0,6587.0,150.0,100.0,0.05,-0.05
2012-11-06,44.0,45.0,43.5,44.0,44.0817843866,1076.0,10.0,47432.0,376.0,34.94,1.5,0.0
2012-11-05,41.75,45.0,41.75,44.8,44.6176470588,34.0,4.0,1517.0,32.0,94.12,3.25,3.05
2012-11-02,43.0,43.0,43.0,43.0,43.0,101.0,4.0,4343.0,101.0,100.0,0.0,0.0
2012-11-01,44.0,44.4,44.0,44.4,44.0923076923,325.0,4.0,14330.0,325.0,100.0,0.4,0.4
2012-10-31,40.05,44.7,40.0,44.7,40.4695652174,115.0,4.0,4654.0,105.0,91.3,4.7,4.65
2012-10-30,43.05,44.45,43.05,43.05,43.2837127846,571.0,14.0,24715.0,471.0,82.49,1.4,0.0
2012-10-26,43.0,44.75,42.2,44.7,42.9850347408,1871.0,8.0,80425.0,1808.0,96.63,2.55,1.7
2012-10-25,44.0,44.75,42.25,44.1,43.6493055556,2016.0,12.0,87997.0,1616.0,80.16,2.5,0.1
2012-10-23,43.0,44.0,43.0,43.0,43.6313131313,1584.0,11.0,69112.0,1584.0,100.0,1.0,0.0
2012-10-22,44.0,44.0,44.0,44.0,44.0,2000.0,8.0,88000.0,2000.0,100.0,0.0,0.0
2012-10-19,44.85,44.85,44.85,44.85,44.8,10.0,1.0,448.0,10.0,100.0,0.0,0.0
2012-10-18,42.5,44.95,42.5,44.0,43.8916932907,3130.0,32.0,137381.0,3010.0,96.17,2.45,1.5
2012-10-17,49.95,49.95,41.5,43.4,42.3839318771,2701.0,22.0,114479.0,2016.0,74.64,8.45,-6.55
2012-10-16,42.5,45.0,42.4,43.85,43.1042713568,4776.0,36.0,205866.0,4625.0,96.84,2.6,1.35
2012-10-15,42.0,42.15,40.6,41.55,41.2445783133,830.0,19.0,34233.0,825.0,99.4,1.55,-0.45
2012-10-12,40.7,42.25,40.6,41.1,41.4463636364,2200.0,19.0,91182.0,1431.0,65.05,1.65,0.4
2012-10-11,42.95,43.45,41.3,42.0,42.8733067729,6275.0,12.0,269030.0,5880.0,93.71,2.15,-0.95
2012-10-10,40.65,43.45,40.65,42.95,43.0334932256,11883.0,18.0,511367.0,11373.0,95.71,2.8,2.3
2012-10-09,42.95,43.0,41.1,42.95,41.590855803,853.0,13.0,35477.0,653.0,76.55,1.9,0.0
2012-10-08,40.6,42.0,40.0,41.95,40.4443609023,6650.0,53.0,268955.0,4050.0,60.9,2.0,1.35
2012-10-05,50.0,50.0,41.0,42.45,42.3928571429,112.0,5.0,4748.0,110.0,98.21,9.0,-7.55
2012-10-04,42.15,42.15,39.9,41.8,41.3181617322,2263.0,25.0,93503.0,1911.0,84.45,2.25,-0.35
2012-10-03,42.0,42.9,41.1,41.8,42.0382352941,1020.0,19.0,42879.0,920.0,90.2,1.8,-0.2
2012-10-01,41.1,42.75,40.65,41.6,41.2734060885,1741.0,37.0,71857.0,1450.0,83.29,2.1,0.5
2012-09-28,42.9,42.9,41.15,42.35,41.4836825833,2911.0,21.0,120759.0,2885.0,99.11,1.75,-0.55
2012-09-27,41.65,42.8,41.5,41.55,41.717192691,2408.0,49.0,100455.0,1951.0,81.02,1.3,-0.1
2012-09-26,36.0,42.05,36.0,42.0,38.1278210117,5140.0,8.0,195977.0,100.0,1.95,6.05,6.0
2012-09-25,45.0,45.0,40.25,42.45,40.5725925926,2700.0,16.0,109546.0,2500.0,92.59,4.75,-2.55
2012-09-24,36.65,44.45,36.65,43.6,40.3219356129,5001.0,24.0,201650.0,4895.0,97.88,7.8,6.95
2012-09-21,43.5,43.9,43.5,43.85,43.6444444444,45.0,4.0,1964.0,45.0,100.0,0.4,0.35
2012-09-20,43.5,44.95,43.5,43.95,44.3615384615,130.0,14.0,5767.0,120.0,92.31,1.45,0.45
2012-09-18,44.95,44.95,44.95,44.95,44.9,10.0,1.0,449.0,10.0,100.0,0.0,0.0
2012-09-17,44.0,44.95,43.05,44.15,44.1375770021,487.0,37.0,21495.0,449.0,92.2,1.9,0.15
2012-09-14,46.0,46.0,43.0,43.2,43.6033519553,4117.0,67.0,179515.0,2905.0,70.56,3.0,-2.8
2012-09-13,50.0,50.0,43.05,43.9,44.2593736215,2267.0,66.0,100336.0,930.0,41.02,6.95,-6.1
2012-09-12,46.5,46.5,44.6,44.6,44.669047619,420.0,11.0,18761.0,415.0,98.81,1.9,-1.9
2012-09-11,44.75,46.95,44.6,44.8,44.8740458015,524.0,30.0,23514.0,514.0,98.09,2.35,0.05
2012-09-10,45.0,47.15,44.0,44.7,44.8321759259,864.0,28.0,38735.0,554.0,64.12,3.15,-0.3
2012-09-08,45.0,47.0,44.0,45.95,45.974,500.0,10.0,22987.0,425.0,85.0,3.0,0.95
2012-09-07,47.5,47.5,46.75,47.35,47.3235294118,510.0,9.0,24135.0,260.0,50.98,0.75,-0.15
2012-09-06,47.25,48.0,47.0,47.5,47.2425,400.0,10.0,18897.0,350.0,87.5,1.0,0.25
2012-09-05,47.1,48.0,47.05,47.8,47.7985347985,546.0,16.0,26098.0,546.0,100.0,0.95,0.7
2012-09-04,48.45,49.0,47.05,48.5,48.3265651438,591.0,14.0,28561.0,450.0,76.14,1.95,0.05
2012-09-03,50.0,50.0,46.75,47.95,47.9347368421,475.0,22.0,22769.0,250.0,52.63,3.25,-2.05
2012-08-31,47.75,48.0,47.45,47.8,47.828,500.0,19.0,23914.0,300.0,60.0,0.55,0.05
2012-08-30,47.5,48.75,46.55,48.25,47.3439037726,1829.0,49.0,86592.0,1301.0,71.13,2.2,0.75
2012-08-29,50.95,52.5,47.55,48.4,49.1111111111,1548.0,58.0,76024.0,939.0,60.66,4.95,-2.55
2012-08-28,46.25,50.55,46.25,49.55,49.6088374852,3372.0,61.0,167281.0,3100.0,91.93,4.3,3.3
2012-08-27,46.05,50.0,46.05,49.75,49.7088787484,76700.0,45.0,3812671.0,75100.0,97.91,3.95,3.7
2012-08-24,52.55,52.55,45.95,47.05,46.7402294729,5578.0,167.0,260717.0,4340.0,77.81,6.6,-5.5
2012-08-23,49.95,49.95,45.0,48.25,48.1757235676,3386.0,61.0,163123.0,3000.0,88.6,4.95,-1.7
2012-08-22,47.5,47.5,44.05,45.85,45.4591710659,8903.0,204.0,404723.0,5612.0,63.03,3.45,-1.65
2012-08-21,52.6,52.6,46.6,47.3,48.7131714496,6795.0,154.0,331006.0,5548.0,81.65,6.0,-5.3
2012-08-17,51.5,51.5,49.5,50.2,50.2091592618,1463.0,16.0,73456.0,1438.0,98.29,2.0,-1.3
2012-08-16,56.0,57.0,49.0,50.95,49.8501087601,5057.0,58.0,252092.0,3431.0,67.85,8.0,-5.05
2012-08-14,55.7,55.7,49.05,50.95,50.3507413145,4519.0,55.0,227535.0,3114.0,68.91,6.65,-4.75
2012-08-13,54.65,54.65,50.0,51.7,51.2048489108,2846.0,43.0,145729.0,2593.0,91.11,4.65,-2.95
2012-08-10,49.5,54.5,47.25,50.6,49.9520577005,2357.0,99.0,117737.0,1451.0,61.56,7.25,1.1
2012-08-09,45.0,49.75,45.0,47.55,46.9696546217,5009.0,77.0,235271.0,4348.0,86.8,4.75,2.55
2012-08-08,42.5,50.0,41.05,46.4,46.7276659377,62192.0,138.0,2906087.0,60918.0,97.95,8.95,3.9
2012-08-07,42.4,42.4,40.15,42.4,42.3988298391,2051.0,11.0,86960.0,2001.0,97.56,2.25,0.0
2012-08-06,42.95,42.95,40.05,42.35,42.3596059113,203.0,9.0,8599.0,201.0,99.01,2.9,-0.6
2012-08-03,41.5,42.85,41.0,42.1,41.7601659751,1205.0,21.0,50321.0,1200.0,99.59,1.85,0.6
2012-08-02,41.5,42.0,41.5,41.5,41.6213592233,2575.0,12.0,107175.0,2575.0,100.0,0.5,0.0
2012-08-01,42.85,42.85,40.55,41.5,41.4803206997,2744.0,48.0,113822.0,2656.0,96.79,2.3,-1.35
2012-07-31,41.95,42.45,41.9,42.3,42.1815384615,325.0,10.0,13709.0,325.0,100.0,0.55,0.35
2012-07-30,42.55,42.6,42.55,42.6,42.5333333333,15.0,2.0,638.0,15.0,100.0,0.05,0.05
2012-07-27,40.0,42.5,40.0,41.55,40.736724009,1337.0,57.0,54465.0,1110.0,83.02,2.5,1.55
2012-07-26,42.75,42.75,38.9,39.15,39.5125881168,993.0,43.0,39236.0,873.0,87.92,3.85,-3.6
2012-07-25,41.75,41.75,39.05,39.1,39.3157894737,418.0,14.0,16434.0,398.0,95.22,2.7,-2.65
2012-07-24,33.15,42.9,33.15,42.4,40.3407407407,540.0,34.0,21784.0,496.0,91.85,9.75,9.25
2012-07-23,39.2,42.95,39.2,40.8,40.8330206379,533.0,15.0,21764.0,501.0,94.0,3.75,1.6
2012-07-20,39.55,43.0,39.5,42.0,42.7166666667,360.0,10.0,15378.0,309.0,85.83,3.5,2.45
2012-07-19,41.1,43.0,39.5,40.9,40.4160611855,2615.0,36.0,105688.0,1838.0,70.29,3.5,-0.2
2012-07-18,40.0,43.5,38.0,42.95,41.476443769,1316.0,45.0,54583.0,1243.0,94.45,5.5,2.95
2012-07-17,42.85,42.85,39.15,41.25,40.8936877076,301.0,27.0,12309.0,257.0,85.38,3.7,-1.6
2012-07-16,39.1,42.25,38.0,40.1,39.1265052813,24331.0,95.0,951987.0,22625.0,92.99,4.25,1.0
2012-07-13,41.35,41.75,39.15,41.15,39.2792897754,21458.0,32.0,842855.0,21343.0,99.46,2.6,-0.2
2012-07-12,45.8,45.8,39.7,40.0,40.0026024723,1537.0,29.0,61484.0,1483.0,96.49,6.1,-5.8
2012-07-11,42.9,42.9,38.6,39.1,38.7226599175,24497.0,137.0,948589.0,24329.0,99.31,4.3,-3.8
2012-07-10,39.9,40.5,38.6,39.45,39.3866666667,1725.0,53.0,67942.0,1672.0,96.93,1.9,-0.45
2012-07-09,42.4,42.6,38.0,38.45,38.8116729848,13981.0,115.0,542626.0,10743.0,76.84,4.6,-3.95
2012-07-06,42.25,42.65,40.5,41.55,41.4941704036,1115.0,26.0,46266.0,1103.0,98.92,2.15,-0.7
2012-07-05,39.05,41.85,38.25,40.25,39.407595593,77150.0,147.0,3040296.0,71947.0,93.26,3.6,1.2
2012-07-04,42.0,43.55,41.0,41.7,41.4540059347,674.0,27.0,27940.0,495.0,73.44,2.55,-0.3
2012-07-03,40.05,42.95,37.6,40.95,38.2367862012,31539.0,103.0,1205950.0,27654.0,87.68,5.35,0.9
2012-07-02,40.1,43.0,40.1,42.5,42.4122657581,1174.0,25.0,49792.0,837.0,71.29,2.9,2.4
2012-06-29,43.95,44.8,41.05,42.4,43.2884615385,208.0,12.0,9004.0,202.0,97.12,3.75,-1.55
2012-06-28,35.3,42.95,33.2,41.25,33.4109117826,45932.0,41.0,1534630.0,45250.0,98.52,9.75,5.95
2012-06-27,43.05,43.05,41.1,41.3,42.0387755102,490.0,20.0,20599.0,340.0,69.39,1.95,-1.75
2012-06-26,43.8,45.0,42.0,42.25,44.9112258898,24782.0,40.0,1112990.0,24042.0,97.01,3.0,-1.55
2012-06-25,42.9,43.5,41.0,42.35,42.3314012956,2933.0,28.0,124158.0,2334.0,79.58,2.5,-0.55
2012-06-22,43.95,43.95,40.8,42.9,42.4449275362,690.0,25.0,29287.0,500.0,72.46,3.15,-1.05
2012-06-21,43.9,43.9,43.9,43.9,43.9,10.0,1.0,439.0,10.0,100.0,0.0,0.0
2012-06-20,41.3,43.6,41.3,43.25,43.2481990832,1527.0,9.0,66040.0,1515.0,99.21,2.3,1.95
2012-06-19,41.1,43.85,41.1,43.55,43.5227272727,132.0,7.0,5745.0,110.0,83.33,2.75,2.45
2012-06-18,41.15,44.35,41.1,42.25,42.027638191,1990.0,49.0,83635.0,1100.0,55.28,3.25,1.1
2012-06-15,44.75,45.0,42.0,44.7,44.992696378,20127.0,22.0,905568.0,20101.0,99.87,3.0,-0.05
2012-06-14,42.05,43.8,42.0,43.8,43.2222222222,9.0,5.0,389.0,6.0,66.67,1.8,1.75
2012-06-13,41.55,44.05,41.0,42.5,41.7994186047,344.0,9.0,14379.0,200.0,58.14,3.05,0.95
2012-06-12,42.5,45.0,41.15,44.2,44.9570964454,31396.0,36.0,1411473.0,30700.0,97.78,3.85,1.7
2012-06-11,41.15,43.95,41.1,43.9,41.4101040119,673.0,9.0,27869.0,668.0,99.26,2.85,2.75
2012-06-08,39.55,44.25,37.5,43.7,37.7624551988,53291.0,26.0,2012399.0,53248.0,99.92,6.75,4.15
2012-06-07,44.2,44.2,44.2,44.2,44.0,1.0,1.0,44.0,1.0,100.0,0.0,0.0
2012-06-06,40.55,44.05,40.5,42.8,42.3704414587,521.0,34.0,22075.0,409.0,78.5,3.55,2.25
2012-06-05,42.95,42.95,42.95,42.95,42.95,20.0,2.0,859.0,20.0,100.0,0.0,0.0
2012-06-04,43.1,43.5,43.1,43.5,43.16,25.0,4.0,1079.0,25.0,100.0,0.4,0.4
2012-06-01,43.45,43.5,43.45,43.5,43.48,25.0,2.0,1087.0,25.0,100.0,0.05,0.05
2012-05-31,43.25,43.35,43.25,43.3,43.28,25.0,3.0,1082.0,25.0,100.0,0.1,0.05
2012-05-30,43.35,43.4,43.35,43.35,43.36,25.0,4.0,1084.0,25.0,100.0,0.05,0.0
2012-05-29,43.35,43.45,43.35,43.4,43.36,25.0,3.0,1084.0,25.0,100.0,0.1,0.05
2012-05-28,51.45,51.45,34.5,43.45,45.2304147465,651.0,21.0,29445.0,570.0,87.56,16.95,-8.0
2012-05-25,41.3,42.95,41.3,42.95,41.4454545455,110.0,2.0,4559.0,110.0,100.0,1.65,1.65
2012-05-24,43.25,43.5,43.25,43.5,43.36,50.0,2.0,2168.0,50.0,100.0,0.25,0.25
2012-05-23,41.05,43.35,41.05,43.3,41.5177865613,253.0,4.0,10504.0,250.0,98.81,2.3,2.25
2012-05-22,43.25,43.5,43.25,43.35,43.36,50.0,2.0,2168.0,50.0,100.0,0.25,0.1
2012-05-21,43.5,44.25,43.5,44.25,43.88,100.0,4.0,4388.0,100.0,100.0,0.75,0.75
2012-05-18,43.2,43.2,42.05,43.0,42.3995726496,468.0,13.0,19843.0,457.0,97.65,1.15,-0.2
2012-05-17,43.35,43.35,42.0,43.2,42.3210784314,408.0,12.0,17267.0,407.0,99.75,1.35,-0.15
2012-05-16,42.0,43.45,42.0,43.3,42.2450980392,816.0,11.0,34472.0,800.0,98.04,1.45,1.3
2012-05-15,42.0,42.0,42.0,42.0,42.0,100.0,4.0,4200.0,100.0,100.0,0.0,0.0
2012-05-14,50.4,50.4,41.1,42.35,42.4383561644,146.0,14.0,6196.0,133.0,91.1,9.3,-8.05
2012-05-11,43.95,43.95,41.55,42.0,41.7455782313,735.0,11.0,30683.0,715.0,97.28,2.4,-1.95
2012-05-10,43.25,43.25,41.0,41.45,41.5031390135,2230.0,40.0,92552.0,1125.0,50.45,2.25,-1.8
2012-05-09,41.1,43.0,41.1,43.0,41.678,500.0,14.0,20839.0,250.0,50.0,1.9,1.9
2012-05-08,42.95,43.0,41.55,42.45,42.4746376812,276.0,19.0,11723.0,275.0,99.64,1.45,-0.5
2012-05-07,40.5,42.0,40.5,41.2,41.0007225434,1384.0,52.0,56745.0,1003.0,72.47,1.5,0.7
2012-05-04,43.0,43.15,41.3,42.5,42.6336842105,475.0,21.0,20251.0,365.0,76.84,1.85,-0.5
2012-05-03,42.5,42.5,41.7,42.05,42.1570327553,1038.0,33.0,43759.0,803.0,77.36,0.8,-0.45
2012-05-02,41.15,43.85,41.15,43.3,43.3283950617,405.0,25.0,17548.0,361.0,89.14,2.7,2.15
2012-04-30,43.3,43.3,41.1,42.6,42.2830769231,325.0,18.0,13742.0,221.0,68.0,2.2,-0.7
2012-04-28,43.0,43.0,43.0,43.0,43.0,50.0,2.0,2150.0,50.0,100.0,0.0,0.0
2012-04-27,43.6,43.6,41.4,43.0,42.36,1175.0,59.0,49773.0,806.0,68.6,2.2,-0.6
2012-04-26,43.95,43.95,41.0,42.8,42.1387619443,2407.0,50.0,101428.0,1675.0,69.59,2.95,-1.15
2012-04-25,43.95,43.95,41.5,43.3,42.771875,320.0,12.0,13687.0,250.0,78.12,2.45,-0.65
2012-04-24,43.9,43.9,41.9,42.95,43.002962963,675.0,11.0,29027.0,675.0,100.0,2.0,-0.95
2012-04-23,44.15,44.15,43.95,43.95,43.98,50.0,3.0,2199.0,50.0,100.0,0.2,-0.2
2012-04-20,43.5,43.5,43.5,43.5,43.5,50.0,5.0,2175.0,50.0,100.0,0.0,0.0
2012-04-19,44.0,44.0,43.0,43.45,43.3105022831,219.0,12.0,9485.0,199.0,90.87,1.0,-0.55
2012-04-18,40.55,44.05,40.55,44.0,43.9285714286,56.0,4.0,2460.0,55.0,98.21,3.5,3.45
2012-04-17,51.45,51.45,43.9,43.9,44.1538461538,26.0,2.0,1148.0,26.0,100.0,7.55,-7.55
2012-04-16,41.0,44.45,41.0,43.65,43.1946902655,113.0,21.0,4881.0,81.0,71.68,3.45,2.65
2012-04-13,43.5,44.55,43.0,44.0,43.9209302326,215.0,5.0,9443.0,215.0,100.0,1.55,0.5
2012-04-12,52.0,52.0,42.4,44.0,43.9087591241,548.0,32.0,24062.0,519.0,94.71,9.6,-8.0
2012-04-11,41.35,43.9,41.35,43.55,43.1898734177,869.0,36.0,37532.0,809.0,93.1,2.55,2.2
2012-04-10,43.75,43.8,42.0,43.05,43.2427480916,655.0,21.0,28324.0,645.0,98.47,1.8,-0.7
2012-04-09,40.5,44.05,40.5,42.05,42.1347826087,1380.0,29.0,58146.0,1195.0,86.59,3.55,1.55
2012-04-04,43.95,43.95,43.95,43.95,43.9,10.0,2.0,439.0,10.0,100.0,0.0,0.0
2012-04-03,44.0,44.0,43.95,44.0,43.9990049751,1005.0,5.0,44219.0,1005.0,100.0,0.05,0.0
2012-04-02,43.95,44.0,43.7,43.95,43.9310344828,87.0,10.0,3822.0,51.0,58.62,0.3,0.0
2012-03-30,42.95,44.0,42.95,43.25,43.2342857143,175.0,13.0,7566.0,175.0,100.0,1.05,0.3
2012-03-29,42.5,42.8,42.5,42.6,42.6022222222,450.0,27.0,19171.0,450.0,100.0,0.3,0.1
2012-03-28,42.0,42.95,41.0,42.25,42.2967741935,4495.0,59.0,190124.0,3709.0,82.51,1.95,0.25
2012-03-27,42.95,43.0,40.5,41.7,41.4274873524,2372.0,65.0,98266.0,1619.0,68.25,2.5,-1.25
2012-03-26,43.0,43.0,40.1,40.9,40.9732685298,8230.0,111.0,337210.0,5648.0,68.63,2.9,-2.1
2012-03-23,42.95,42.95,40.0,41.15,41.4538106236,2598.0,66.0,107697.0,2015.0,77.56,2.95,-1.8
2012-03-22,42.0,43.0,41.4,42.25,42.0096525851,102356.0,82.0,4299940.0,101398.0,99.06,1.6,0.25
2012-03-21,42.9,43.0,41.1,42.5,42.4394265233,1395.0,43.0,59203.0,1211.0,86.81,1.9,-0.4
2012-03-20,42.95,42.95,41.35,42.65,42.4734607219,471.0,26.0,20005.0,361.0,76.65,1.6,-0.3
2012-03-19,41.15,42.65,41.0,41.9,41.635862069,2175.0,57.0,90558.0,1688.0,77.61,1.65,0.75
2012-03-16,42.4,42.85,41.1,42.85,42.1818181818,308.0,16.0,12992.0,292.0,94.81,1.75,0.45
2012-03-15,42.95,43.0,40.6,42.1,41.8185053381,281.0,16.0,11751.0,154.0,54.8,2.4,-0.85
2012-03-14,42.95,43.0,41.15,42.9,42.708,500.0,16.0,21354.0,450.0,90.0,1.85,-0.05
2012-03-13,42.95,42.95,41.0,42.15,41.6732882502,2366.0,45.0,98599.0,1500.0,63.4,1.95,-0.8
2012-03-12,43.55,43.55,42.95,42.95,43.0114285714,175.0,7.0,7527.0,155.0,88.57,0.6,-0.6
2012-03-09,43.5,43.5,40.75,42.25,42.5202661883,107593.0,74.0,4574883.0,101149.0,94.01,2.75,-1.25
2012-03-07,43.9,43.9,40.7,42.95,42.1224289912,1021.0,19.0,43007.0,420.0,41.14,3.2,-0.95
2012-03-06,43.65,43.65,41.15,42.95,42.9925816024,11458.0,23.0,492609.0,11390.0,99.41,2.5,-0.7
2012-03-05,43.6,43.85,42.0,43.75,43.567826087,1150.0,16.0,50103.0,1140.0,99.13,1.85,0.15
2012-03-03,48.85,48.85,43.8,43.8,44.4285714286,7.0,3.0,311.0,6.0,85.71,5.05,-5.05
2012-03-02,43.7,43.7,42.0,43.25,43.287755102,490.0,14.0,21211.0,420.0,85.71,1.7,-0.45
2012-03-01,42.9,43.95,42.9,43.9,43.54,200.0,10.0,8708.0,100.0,50.0,1.05,1.0
2012-02-29,43.0,43.85,43.0,43.55,43.3871794872,390.0,19.0,16921.0,240.0,61.54,0.85,0.55
2012-02-28,43.0,43.8,43.0,43.65,43.3214285714,28.0,7.0,1213.0,25.0,89.29,0.8,0.65
2012-02-27,41.5,44.15,41.05,43.35,41.6547619048,84.0,10.0,3499.0,75.0,89.29,3.1,1.85
2012-02-24,39.0,51.9,39.0,42.1,39.2463390105,154125.0,91.0,6048842.0,151525.0,98.31,12.9,3.1
2012-02-23,43.5,43.75,43.0,43.35,43.344,125.0,5.0,5418.0,125.0,100.0,0.75,-0.15
2012-02-22,43.65,43.65,41.6,43.6,43.5862068966,116.0,5.0,5056.0,115.0,99.14,2.05,-0.05
2012-02-21,52.15,52.15,40.85,43.05,42.5797546012,1630.0,22.0,69405.0,1046.0,64.17,11.3,-9.1
2012-02-17,43.95,44.0,41.25,43.5,42.6480519481,770.0,15.0,32839.0,615.0,79.87,2.75,-0.45
2012-02-16,43.95,43.95,43.5,43.5,43.7,10.0,2.0,437.0,10.0,100.0,0.45,-0.45
2012-02-15,35.1,43.0,35.1,42.85,42.6731216112,1291.0,21.0,55091.0,1180.0,91.4,7.9,7.75
2012-02-14,39.75,43.95,39.75,43.85,42.6041666667,96.0,6.0,4090.0,80.0,83.33,4.2,4.1
2012-02-13,43.6,43.6,42.5,43.55,43.4827586207,29.0,10.0,1261.0,25.0,86.21,1.1,-0.05
2012-02-10,40.75,43.5,40.65,42.45,41.8680203046,591.0,9.0,24744.0,300.0,50.76,2.85,1.7
2012-02-09,47.8,47.8,41.9,43.75,43.7677261614,818.0,24.0,35802.0,751.0,91.81,5.9,-4.05
2012-02-08,43.9,44.0,41.6,43.5,43.368491921,2228.0,31.0,96625.0,2209.0,99.15,2.4,-0.4
2012-02-07,52.0,52.0,41.7,43.2,42.7281795511,401.0,16.0,17134.0,200.0,49.88,10.3,-8.8
2012-02-06,43.35,44.0,43.3,43.95,43.552,125.0,18.0,5444.0,125.0,100.0,0.7,0.6
2012-02-03,51.95,51.95,40.75,43.3,41.8979841173,1637.0,24.0,68587.0,1125.0,68.72,11.2,-8.65
2012-02-02,52.0,52.0,39.1,44.4,43.0285639413,7632.0,89.0,328394.0,4170.0,54.64,12.9,-7.6
2012-02-01,43.7,44.0,40.9,43.8,42.4157894737,190.0,11.0,8059.0,190.0,100.0,3.1,0.1
2012-01-31,51.0,51.0,43.4,43.4,43.5104895105,143.0,12.0,6222.0,142.0,99.3,7.6,-7.6
2012-01-30,43.3,43.3,42.5,42.5,42.6269180184,2281.0,15.0,97232.0,2236.0,98.03,0.8,-0.8
2012-01-27,43.8,43.8,43.7,43.7,43.7219047619,525.0,8.0,22954.0,500.0,95.24,0.1,-0.1
2012-01-25,43.65,43.65,41.5,43.15,43.1262458472,301.0,10.0,12981.0,250.0,83.06,2.15,-0.5
2012-01-24,43.15,43.15,43.1,43.1,43.1023255814,430.0,9.0,18534.0,400.0,93.02,0.05,-0.05
2012-01-23,41.15,43.1,41.15,43.05,42.6164053076,829.0,21.0,35329.0,400.0,48.25,1.95,1.9
2012-01-20,43.45,43.5,43.0,43.0,43.2434108527,645.0,12.0,27892.0,615.0,95.35,0.5,-0.45
2012-01-19,42.7,51.3,40.2,43.55,43.002853067,4206.0,51.0,180870.0,2983.0,70.92,11.1,0.85
2012-01-18,50.8,50.8,40.85,42.75,42.7622149837,307.0,32.0,13128.0,227.0,73.94,9.95,-8.05
